ID;COSTO;NOMBRE
129979;67374;Pulsera
129980;71030;Blazer
129981;96270;Zapatillas
129982;40573;Botas
129983;6688;Chaleco de punto
129984;59663;Calcetines
129985;77416;Pantalón
129986;10521;Sujetador
129987;10220;Chaleco
129988;25830;Abrigo
129989;91388;Sudadera
129990;47963;Sujetador
129991;63650;Cinturón
129992;71198;Pantalón
129993;97046;Blazer
129994;58122;Tacones
129995;54071;Chándal
129996;2591;Sandalias
129997;73573;Bufanda
129998;31363;Zapatillas
129999;85580;Pijama de seda
130000;25396;Bolso
130001;44797;Gafas de lectura
130002;22655;Anillo
130003;46284;Bolso de mano
130004;43901;Zapatillas
130005;33192;Blazer
130006;38171;Mochila
130007;56243;Sujetador
130008;84227;Bañador
130009;86895;Anillo
130010;87457;Pantalones cortos
130011;93460;Abrigo
130012;127;Bikini
130013;28992;Sombrero
130014;67270;Pantalones cortos
130015;85000;Sandalias
130016;1305;Blazer
130017;75587;Camiseta
130018;23070;Chándal
130019;25466;Sombrero
130020;16512;Zapatillas
130021;17896;Bolso
130022;36126;Zapatos
130023;39608;Pantalones cortos
130024;68798;Abrigo
130025;9057;Bufanda
130026;31686;Pijama de seda
130027;25197;Collar
130028;30256;Collar
130029;9011;Blusa
130030;94214;Bikini
130031;8469;Camisa
130032;7433;Gorra
130033;31082;Vestido de noche
130034;99398;Calzoncillos
130035;49657;Shorts
130036;80567;Chaqueta
130037;23552;Cinturón
130038;4947;Pulsera
130039;55163;Jersey
130040;30775;Abrigo
130041;52852;Maleta
130042;87217;Chaleco
130043;37544;Botas
130044;61546;Sudadera
130045;2727;Vestido
130046;52421;Pantalón
130047;57674;Reloj
130048;94425;Tacones
130049;28232;Jersey
130050;98582;Paraguas
130051;38651;Falda
130052;14612;Blusa
130053;41391;Blusa
130054;11545;Traje de baño
130055;16152;Blazer
130056;58167;Reloj
130057;62865;Vestido
130058;13376;Gafas de lectura
130059;21358;Gorra
130060;75908;Sujetador
130061;34798;Abrigo
130062;41516;Blazer
130063;60753;Jersey
130064;36302;Pantalón
130065;29973;Bañador
130066;52828;Cartera
130067;35861;Bikini
130068;7474;Jersey
130069;67854;Blusa
130070;41631;Sudadera
130071;36000;Blusa
130072;18387;Falda
130073;15631;Tacones
130074;69005;Vestido
130075;27466;Camisa
130076;87823;Chaleco
130077;25256;Vestido
130078;69933;Bañador
130079;52083;Gafas de sol
130080;12266;Chaleco
130081;33070;Pijama
130082;87463;Pijama de seda
130083;83579;Bañador
130084;8738;Abrigo
130085;39347;Sandalias
130086;6553;Pijama de seda
130087;79239;Billetera
130088;18554;Blazer
130089;20763;Bikini
130090;53806;Guantes
130091;41909;Calcetines
130092;77046;Chaqueta
130093;7991;Sombrero
130094;47812;Vestido de noche
130095;91480;Guantes
130096;60241;Vestido
130097;13682;Gafas de lectura
130098;27309;Billetera
130099;12466;Mochila
130100;82910;Cinturón
130101;79301;Sujetador
130102;43675;Bañador
130103;59045;Tacones
130104;77577;Bikini
130105;65479;Sandalias
130106;52294;Chaqueta
130107;12742;Chándal
130108;99043;Traje de gala
130109;98540;Blazer
130110;20254;Gorra
130111;34002;Cartera
130112;62427;Sujetador
130113;39557;Paraguas
130114;81894;Pulsera
130115;79746;Tacones
130116;56409;Pantalón
130117;31918;Vestido de noche
130118;2289;Botas
130119;37351;Pijama
130120;64501;Sujetador
130121;30342;Sandalias
130122;20138;Falda
130123;92764;Reloj
130124;45232;Blazer
130125;70969;Vestido de noche
130126;99301;Chaleco
130127;13675;Tacones
130128;28435;Pantalones cortos
130129;98356;Gafas de sol
130130;55397;Sandalias
130131;4400;Sudadera
130132;52884;Collar
130133;27636;Gorra
130134;41405;Traje de baño
130135;64052;Zapatillas
130136;34504;Zapatos
130137;89016;Collar
130138;45270;Cartera
130139;29876;Cinturón
130140;91819;Sujetador
130141;66182;Pijama de seda
130142;54703;Bolso de mano
130143;26205;Vestido
130144;66746;Blazer
130145;25104;Bañador
130146;31158;Cartera
130147;18505;Gorro
130148;71019;Camiseta
130149;32447;Shorts
130150;46087;Gafas de sol
130151;73972;Pantalones cortos
130152;45066;Sudadera
130153;80185;Bufanda
130154;92811;Blusa
130155;28832;Collar
130156;68682;Camisa
130157;78315;Camiseta
130158;66198;Calcetines
130159;16943;Calzoncillos
130160;47951;Jersey
130161;47060;Camiseta
130162;98261;Traje de gala
130163;87371;Jersey
130164;28156;Zapatillas
130165;77851;Jersey
130166;11967;Sudadera
130167;29467;Chaqueta
130168;59517;Gafas de lectura
130169;5398;Sujetador
130170;1213;Traje de baño
130171;96593;Falda
130172;46784;Jersey
130173;48913;Abrigo
130174;54504;Chaleco
130175;16199;Paraguas
130176;50112;Pijama de seda
130177;41385;Blusa
130178;35135;Blazer
130179;23427;Gafas de sol
130180;37529;Sujetador
130181;25209;Sandalias
130182;29058;Sujetador
130183;94812;Cartera
130184;55074;Pantalón
130185;25717;Reloj
130186;79363;Chaleco de punto
130187;95942;Bañador
130188;1121;Zapatos
130189;65271;Collar
130190;62647;Camiseta
130191;29135;Traje de gala
130192;95974;Sombrero
130193;87709;Bolso
130194;3256;Mochila
130195;49201;Pulsera
130196;55407;Guantes
130197;96126;Blusa
130198;2036;Jersey
130199;3758;Bolso
130200;95359;Chaleco
130201;23032;Maleta
130202;33178;Falda
130203;41546;Bikini
130204;78022;Gafas de sol
130205;61910;Vestido
130206;73715;Camisa
130207;37377;Chaleco de punto
130208;267;Paraguas
130209;74034;Sandalias
130210;61325;Paraguas
130211;68533;Camisa
130212;5465;Gafas de sol
130213;77998;Blusa
130214;96065;Pantalón
130215;67518;Gafas de sol
130216;46461;Chaqueta
130217;75945;Chándal
130218;57972;Sombrero
130219;98608;Gafas de sol
130220;79142;Guantes
130221;65334;Chaleco
130222;3553;Shorts
130223;23323;Bikini
130224;73612;Guantes
130225;81202;Bolso de mano
130226;48514;Calcetines
130227;22074;Botas
130228;48020;Abrigo
130229;8472;Abrigo
130230;92396;Paraguas
130231;30067;Pijama de seda
130232;89001;Maleta
130233;95488;Sombrero
130234;65928;Botas
130235;30040;Pantalón
130236;77375;Chaleco
130237;80543;Zapatillas
130238;39298;Pijama
130239;36080;Bikini
130240;46042;Bañador
130241;78725;Gafas de lectura
130242;43925;Sujetador
130243;90250;Bañador
130244;95770;Botas
130245;56644;Bufanda
130246;98699;Zapatos
130247;63687;Pulsera
130248;4223;Shorts
130249;17987;Reloj
130250;82959;Billetera
130251;54392;Chaleco
130252;38890;Traje de baño
130253;25523;Pantalón
130254;13556;Calcetines
130255;14647;Abrigo
130256;66519;Chándal
130257;51982;Anillo
130258;80747;Calzoncillos
130259;20353;Pijama
130260;80811;Cinturón
130261;70602;Cinturón
130262;37343;Reloj
130263;85694;Maleta
130264;15103;Pantalón
130265;5019;Falda
130266;18116;Guantes
130267;60415;Sujetador
130268;69790;Cartera
130269;20216;Cartera
130270;60614;Mochila
130271;92013;Zapatos
130272;45258;Reloj
130273;84653;Tacones
130274;93042;Blusa
130275;62677;Calzoncillos
130276;80525;Bikini
130277;32703;Maleta
130278;94785;Sujetador
130279;86408;Sudadera
130280;27187;Calcetines
130281;61674;Camisa
130282;44155;Paraguas
130283;81923;Zapatos
130284;81291;Bikini
130285;31719;Botas
130286;2450;Gorra
130287;87085;Sudadera
130288;67935;Anillo
130289;57635;Camiseta
130290;73918;Paraguas
130291;59610;Pijama de seda
130292;7397;Chaqueta
130293;98957;Botas
130294;41745;Bolso de mano
130295;66331;Calzoncillos
130296;44523;Billetera
130297;71426;Falda
130298;71281;Gafas de sol
130299;59635;Calzoncillos
130300;19257;Pantalón
130301;25199;Maleta
130302;61543;Cinturón
130303;55876;Chaleco
130304;66854;Botas
130305;13367;Gafas de sol
130306;63709;Pulsera
130307;18970;Gafas de lectura
130308;36912;Chaqueta
130309;36880;Botas
130310;39611;Camiseta
130311;77072;Mochila
130312;46728;Blusa
130313;48774;Camisa
130314;41317;Chaqueta
130315;64009;Bufanda
130316;63591;Bolso
130317;84159;Tacones
130318;12956;Reloj
130319;88613;Pulsera
130320;11662;Cartera
130321;82658;Reloj
130322;63881;Cinturón
130323;40101;Camiseta
130324;16925;Zapatillas
130325;54743;Traje de gala
130326;39573;Sombrero
130327;46605;Maleta
130328;48514;Sujetador
130329;41911;Sujetador
130330;98928;Gorro
130331;11357;Pantalón
130332;62159;Bolso
130333;57604;Bufanda
130334;83864;Anillo
130335;22337;Paraguas
130336;7219;Bolso de mano
130337;50317;Zapatillas
130338;99352;Bufanda
130339;62530;Reloj
130340;21275;Paraguas
130341;82428;Vestido de noche
130342;37695;Chaqueta
130343;52203;Gafas de sol
130344;91539;Pantalones cortos
130345;68974;Sombrero
130346;81576;Gafas de lectura
130347;99742;Gorro
130348;33358;Bufanda
130349;33008;Guantes
130350;88825;Maleta
130351;90279;Bufanda
130352;69669;Blusa
130353;60727;Bolso de mano
130354;76848;Vestido de noche
130355;56248;Zapatillas
130356;10517;Bolso de mano
130357;62729;Traje de gala
130358;54907;Mochila
130359;85716;Vestido de noche
130360;76402;Paraguas
130361;55569;Bolso de mano
130362;39221;Jersey
130363;31909;Chaqueta
130364;68767;Bañador
130365;25708;Jersey
130366;34189;Bolso de mano
130367;92908;Chándal
130368;49271;Calzoncillos
130369;33924;Sandalias
130370;15546;Abrigo
130371;26723;Vestido
130372;66139;Shorts
130373;61209;Cartera
130374;39638;Shorts
130375;19816;Blazer
130376;84980;Gorra
130377;72130;Vestido de noche
130378;36674;Blusa
130379;17093;Zapatillas
130380;49350;Chaleco de punto
130381;17069;Falda
130382;77071;Chaleco
130383;69154;Botas
130384;21434;Guantes
130385;59802;Maleta
130386;42867;Pantalón
130387;64651;Paraguas
130388;80049;Zapatillas
130389;6488;Traje de gala
130390;27085;Pantalón
130391;86052;Gorra
130392;22581;Sujetador
130393;85874;Chaleco
130394;34795;Gafas de lectura
130395;32362;Anillo
130396;9359;Sandalias
130397;67479;Calcetines
130398;59738;Paraguas
130399;44053;Cartera
130400;23554;Reloj
130401;28283;Paraguas
130402;38645;Gafas de sol
130403;81285;Shorts
130404;5556;Cinturón
130405;27308;Pantalones cortos
130406;7314;Sandalias
130407;66797;Pijama
130408;58593;Zapatillas
130409;17911;Gafas de sol
130410;53881;Chándal
130411;24254;Traje de gala
130412;741;Jersey
130413;55071;Bolso
130414;97052;Bolso
130415;43994;Gorra
130416;17122;Mochila
130417;23941;Abrigo
130418;61678;Botas
130419;47083;Jersey
130420;44865;Bolso
130421;23699;Pantalón
130422;82699;Calzoncillos
130423;87064;Sudadera
130424;3634;Chaqueta
130425;99012;Abrigo
130426;54789;Abrigo
130427;91662;Maleta
130428;8441;Chaleco de punto
130429;12887;Pijama de seda
130430;7051;Maleta
130431;32657;Jersey
130432;62539;Shorts
130433;86677;Gafas de sol
130434;14298;Shorts
130435;90718;Blazer
130436;35022;Traje de baño
130437;41082;Gorra
130438;1133;Camisa
130439;91844;Camiseta
130440;11892;Pantalón
130441;33801;Pijama de seda
130442;62580;Cinturón
130443;16;Jersey
130444;34475;Gafas de lectura
130445;5863;Pantalón
130446;47513;Chándal
130447;19376;Botas
130448;49091;Chaleco
130449;18935;Chaleco
130450;6803;Sandalias
130451;3599;Falda
130452;67419;Vestido de noche
130453;22837;Calcetines
130454;1690;Billetera
130455;57172;Blusa
130456;19767;Pantalón
130457;299;Paraguas
130458;7024;Falda
130459;67264;Camisa
130460;72170;Pulsera
130461;17591;Jersey
130462;51086;Gafas de lectura
130463;83106;Maleta
130464;40420;Chaqueta
130465;16398;Chaleco
130466;24869;Bufanda
130467;82498;Bolso de mano
130468;90346;Abrigo
130469;17655;Pulsera
130470;65371;Chaleco
130471;60305;Calzoncillos
130472;55882;Collar
130473;8646;Sombrero
130474;41735;Traje de gala
130475;25189;Jersey
130476;33575;Camiseta
130477;48234;Falda
130478;92560;Cartera
130479;80080;Paraguas
130480;37324;Pulsera
130481;19024;Calcetines
130482;41976;Vestido
130483;43407;Tacones
130484;65530;Pantalones cortos
130485;59202;Billetera
130486;79778;Camiseta
130487;4764;Cartera
130488;19619;Camisa
130489;15130;Gafas de sol
130490;80557;Bufanda
130491;29494;Sudadera
130492;96598;Cartera
130493;13837;Cartera
130494;17418;Camiseta
130495;74740;Maleta
130496;14760;Blazer
130497;65310;Gafas de lectura
130498;41736;Sujetador
130499;6322;Vestido
130500;11445;Gorra
130501;71589;Bolso de mano
130502;80562;Gafas de sol
130503;21791;Chaleco
130504;2262;Vestido de noche
130505;73497;Bufanda
130506;45600;Pantalón
130507;8429;Paraguas
130508;15610;Calzoncillos
130509;13907;Sandalias
130510;32621;Gafas de lectura
130511;48564;Collar
130512;58930;Pantalones cortos
130513;62647;Jersey
130514;47065;Cartera
130515;83634;Shorts
130516;1600;Reloj
130517;41839;Reloj
130518;98836;Chándal
130519;23898;Traje de baño
130520;6383;Bikini
130521;47196;Chaqueta
130522;58888;Camisa
130523;89282;Vestido de noche
130524;77761;Zapatillas
130525;68844;Sombrero
130526;94444;Shorts
130527;34708;Pijama de seda
130528;3458;Pantalón
130529;77784;Guantes
130530;45444;Sandalias
130531;18343;Zapatillas
130532;44846;Sudadera
130533;69012;Calzoncillos
130534;47762;Calzoncillos
130535;8105;Botas
130536;50898;Bañador
130537;52262;Shorts
130538;47802;Gorra
130539;87557;Cartera
130540;25804;Traje de baño
130541;4662;Maleta
130542;45618;Traje de gala
130543;52152;Sombrero
130544;44778;Pantalones cortos
130545;53803;Bufanda
130546;1446;Traje de baño
130547;45015;Calzoncillos
130548;2789;Pijama de seda
130549;73185;Sombrero
130550;57681;Shorts
130551;52809;Camiseta
130552;50438;Sudadera
130553;76354;Bikini
130554;7865;Jersey
130555;26856;Botas
130556;52260;Gorra
130557;4124;Falda
130558;40888;Gafas de lectura
130559;57029;Bolso de mano
130560;64071;Traje de gala
130561;76614;Bolso de mano
130562;13927;Blusa
130563;32339;Traje de gala
130564;81463;Guantes
130565;37265;Falda
130566;14501;Camiseta
130567;62068;Jersey
130568;72591;Cinturón
130569;49749;Cartera
130570;19352;Bolso de mano
130571;68239;Calzoncillos
130572;99333;Jersey
130573;95024;Botas
130574;99895;Chaleco de punto
130575;48650;Blusa
130576;78361;Bolso de mano
130577;79527;Bikini
130578;52804;Chándal
130579;17871;Sombrero
130580;43743;Anillo
130581;91491;Calzoncillos
130582;82196;Collar
130583;19906;Camiseta
130584;88361;Pantalón
130585;51501;Pulsera
130586;23341;Zapatillas
130587;19625;Tacones
130588;12004;Blusa
130589;42283;Mochila
130590;9389;Calcetines
130591;10517;Chándal
130592;91544;Abrigo
130593;14774;Sujetador
130594;273;Pantalón
130595;54028;Collar
130596;94620;Paraguas
130597;20388;Sombrero
130598;87907;Cartera
130599;95640;Zapatillas
130600;57434;Guantes
130601;91490;Cartera
130602;47486;Gorra
130603;78755;Bolso
130604;40844;Billetera
130605;51047;Shorts
130606;8448;Chándal
130607;20012;Chándal
130608;91827;Falda
130609;22300;Pulsera
130610;80964;Pulsera
130611;91692;Pijama de seda
130612;47589;Chaleco de punto
130613;63362;Falda
130614;84050;Bikini
130615;87201;Traje de gala
130616;24057;Gafas de lectura
130617;71679;Gorra
130618;97583;Gorra
130619;71345;Cinturón
130620;6020;Gafas de lectura
130621;11963;Calcetines
130622;4435;Chaleco de punto
130623;11298;Vestido
130624;81249;Shorts
130625;51788;Calzoncillos
130626;20984;Pantalones cortos
130627;39374;Zapatos
130628;20895;Bikini
130629;79822;Billetera
130630;30921;Sujetador
130631;20411;Camisa
130632;54629;Billetera
130633;93463;Pijama
130634;84936;Sombrero
130635;22765;Sombrero
130636;41772;Billetera
130637;84396;Vestido de noche
130638;38142;Bañador
130639;31985;Camiseta
130640;30470;Falda
130641;74509;Camisa
130642;72938;Tacones
130643;18532;Anillo
130644;86470;Cartera
130645;14937;Abrigo
130646;11854;Bikini
130647;96316;Paraguas
130648;42648;Shorts
130649;77293;Sandalias
130650;79099;Falda
130651;83086;Bikini
130652;68548;Chándal
130653;36455;Bolso de mano
130654;43199;Tacones
130655;1345;Mochila
130656;4930;Billetera
130657;14415;Sudadera
130658;93305;Chaqueta
130659;81326;Zapatillas
130660;42121;Chaleco de punto
130661;87314;Guantes
130662;67310;Pijama
130663;52402;Camiseta
130664;51873;Gafas de sol
130665;36895;Chándal
130666;97312;Falda
130667;21556;Gorro
130668;54364;Bikini
130669;98421;Bolso de mano
130670;3354;Cinturón
130671;90640;Guantes
130672;32484;Collar
130673;15230;Pulsera
130674;48191;Traje de gala
130675;55570;Pulsera
130676;49004;Sudadera
130677;48745;Pijama de seda
130678;93511;Jersey
130679;33792;Paraguas
130680;46744;Gafas de sol
130681;12637;Chaqueta
130682;19874;Abrigo
130683;16685;Pulsera
130684;21336;Gafas de sol
130685;28954;Chaqueta
130686;75623;Zapatos
130687;22092;Bañador
130688;74070;Zapatos
130689;47142;Blusa
130690;71659;Chándal
130691;71170;Zapatos
130692;93320;Gorro
130693;99836;Sandalias
130694;70147;Paraguas
130695;71521;Pijama de seda
130696;54497;Tacones
130697;80479;Zapatos
130698;35653;Pantalón
130699;70273;Zapatillas
130700;52600;Bufanda
130701;90537;Pantalón
130702;67214;Sudadera
130703;38520;Pulsera
130704;92737;Reloj
130705;64192;Pulsera
130706;8038;Paraguas
130707;18831;Guantes
130708;85217;Sombrero
130709;2379;Bufanda
130710;53072;Camisa
130711;5726;Billetera
130712;38451;Camisa
130713;82861;Chándal
130714;53610;Paraguas
130715;24906;Calzoncillos
130716;42939;Traje de baño
130717;7782;Calzoncillos
130718;28002;Sujetador
130719;89989;Pijama
130720;77807;Sujetador
130721;85681;Botas
130722;24825;Pijama
130723;74845;Vestido
130724;18118;Gafas de sol
130725;71878;Vestido
130726;5482;Chaqueta
130727;60874;Pantalón
130728;72482;Sandalias
130729;83072;Calzoncillos
130730;9884;Mochila
130731;9672;Anillo
130732;33029;Pantalón
130733;96719;Chaleco
130734;37481;Gorra
130735;30778;Zapatillas
130736;26561;Chándal
130737;439;Gorro
130738;16973;Calcetines
130739;46668;Bolso de mano
130740;13299;Anillo
130741;88278;Reloj
130742;61327;Bolso
130743;97569;Falda
130744;15724;Camiseta
130745;92564;Gorra
130746;77462;Chaleco de punto
130747;44083;Guantes
130748;96654;Sombrero
130749;38549;Gorro
130750;97722;Bolso de mano
130751;43704;Cinturón
130752;36530;Bolso
130753;1418;Pantalón
130754;64066;Traje de baño
130755;72950;Camisa
130756;76792;Billetera
130757;41056;Gafas de sol
130758;29870;Zapatillas
130759;28720;Sudadera
130760;35221;Chándal
130761;27036;Bolso
130762;67932;Bikini
130763;42359;Anillo
130764;60655;Bolso de mano
130765;82890;Botas
130766;45217;Jersey
130767;21191;Guantes
130768;7833;Sujetador
130769;2962;Anillo
130770;99007;Bolso
130771;71709;Anillo
130772;62791;Botas
130773;35345;Maleta
130774;62172;Pantalón
130775;22065;Camisa
130776;25988;Traje de baño
130777;26929;Paraguas
130778;75735;Pantalones cortos
130779;78986;Traje de baño
130780;3985;Blusa
130781;87676;Bufanda
130782;27166;Blusa
130783;43637;Jersey
130784;39777;Chándal
130785;85786;Traje de baño
130786;55891;Shorts
130787;2834;Reloj
130788;47776;Cartera
130789;24865;Traje de gala
130790;76324;Falda
130791;12552;Vestido
130792;12017;Pantalón
130793;89654;Gorro
130794;4484;Pijama de seda
130795;3932;Falda
130796;25456;Chaqueta
130797;72749;Pantalones cortos
130798;96323;Vestido de noche
130799;79032;Billetera
130800;94872;Jersey
130801;22939;Bufanda
130802;94875;Traje de baño
130803;35248;Pantalón
130804;21841;Paraguas
130805;52969;Cartera
130806;16971;Chándal
130807;16053;Cinturón
130808;42094;Maleta
130809;91197;Chaqueta
130810;23623;Jersey
130811;82075;Calzoncillos
130812;26450;Collar
130813;53044;Sujetador
130814;52895;Maleta
130815;61232;Abrigo
130816;84029;Blazer
130817;90039;Collar
130818;45218;Traje de baño
130819;76651;Zapatos
130820;51430;Mochila
130821;90694;Paraguas
130822;53009;Calcetines
130823;3066;Cartera
130824;5884;Blazer
130825;8620;Gorro
130826;46149;Traje de gala
130827;50562;Sombrero
130828;26887;Collar
130829;54433;Pijama de seda
130830;97712;Sandalias
130831;40206;Reloj
130832;31147;Gafas de lectura
130833;13101;Falda
130834;27165;Calcetines
130835;66121;Gafas de lectura
130836;10111;Gafas de sol
130837;96412;Falda
130838;37973;Abrigo
130839;84355;Chaleco
130840;46561;Gorra
130841;70673;Gafas de sol
130842;27482;Sujetador
130843;58008;Gorra
130844;10948;Cinturón
130845;92289;Botas
130846;25654;Maleta
130847;58108;Bañador
130848;11104;Jersey
130849;33291;Bolso de mano
130850;72669;Billetera
130851;42404;Bufanda
130852;68847;Chaleco
130853;19808;Gafas de lectura
130854;21889;Chaleco
130855;49191;Bañador
130856;41820;Cartera
130857;98205;Billetera
130858;62624;Botas
130859;50440;Billetera
130860;94750;Gorro
130861;75986;Chaleco
130862;24248;Maleta
130863;97067;Vestido
130864;23036;Chándal
130865;28210;Bikini
130866;50997;Pijama de seda
130867;50344;Jersey
130868;51690;Guantes
130869;1134;Chaleco
130870;28263;Traje de baño
130871;76410;Vestido de noche
130872;97484;Shorts
130873;17827;Paraguas
130874;41010;Mochila
130875;1766;Guantes
130876;38345;Traje de gala
130877;47530;Chaleco de punto
130878;99804;Pantalón
130879;45778;Calzoncillos
130880;93823;Vestido
130881;93495;Blazer
130882;55755;Cartera
130883;72601;Gafas de sol
130884;40721;Guantes
130885;41227;Abrigo
130886;58067;Bikini
130887;35541;Collar
130888;28940;Vestido de noche
130889;12572;Vestido
130890;92996;Camiseta
130891;84806;Gorra
130892;81152;Camiseta
130893;64958;Bolso
130894;87833;Sombrero
130895;39634;Chaqueta
130896;77211;Falda
130897;52689;Bufanda
130898;47023;Anillo
130899;6860;Traje de baño
130900;18286;Pijama
130901;84575;Zapatillas
130902;37042;Calcetines
130903;81454;Falda
130904;73833;Gorro
130905;12560;Falda
130906;65944;Jersey
130907;45993;Pijama de seda
130908;92615;Camisa
130909;913;Cartera
130910;80146;Reloj
130911;47243;Anillo
130912;17520;Mochila
130913;6531;Zapatillas
130914;21646;Blazer
130915;36500;Blusa
130916;53146;Mochila
130917;10304;Pulsera
130918;73568;Zapatos
130919;49489;Chaleco
130920;70480;Vestido
130921;30760;Bufanda
130922;39013;Bolso
130923;80961;Collar
130924;28559;Sandalias
130925;70453;Shorts
130926;76152;Botas
130927;72004;Sujetador
130928;17895;Sujetador
130929;23650;Maleta
130930;88709;Paraguas
130931;15215;Tacones
130932;69257;Tacones
130933;44674;Calzoncillos
130934;93045;Traje de gala
130935;7241;Shorts
130936;67179;Botas
130937;68591;Falda
130938;15225;Zapatos
130939;96628;Maleta
130940;20682;Anillo
130941;99546;Gafas de lectura
130942;33014;Pijama
130943;65409;Jersey
130944;47075;Sudadera
130945;7290;Jersey
130946;90631;Botas
130947;92198;Traje de baño
130948;80675;Billetera
130949;91434;Bolso de mano
130950;5583;Bolso
130951;62330;Zapatos
130952;34203;Jersey
130953;1266;Cinturón
130954;24460;Reloj
130955;25835;Sandalias
130956;8692;Calzoncillos
130957;89244;Abrigo
130958;81010;Bufanda
130959;96479;Blazer
130960;94999;Collar
130961;69359;Camisa
130962;31895;Chaqueta
130963;71177;Sujetador
130964;46682;Sudadera
130965;18021;Maleta
130966;69038;Sombrero
130967;99318;Camiseta
130968;17795;Zapatos
130969;41101;Vestido
130970;61412;Jersey
130971;49649;Bikini
130972;31148;Botas
130973;35089;Gafas de sol
130974;58788;Pijama de seda
130975;80774;Abrigo
130976;24364;Gorra
130977;88567;Guantes
130978;58922;Anillo
130979;621;Camiseta
130980;86068;Sombrero
130981;35128;Pijama
130982;49432;Pulsera
130983;27329;Pantalones cortos
130984;67395;Billetera
130985;13683;Pantalón
130986;73528;Chaqueta
130987;68883;Chaleco
130988;20396;Billetera
130989;2313;Pantalón
130990;37804;Bikini
130991;71436;Reloj
130992;6388;Calcetines
130993;79081;Vestido
130994;71957;Calcetines
130995;8388;Maleta
130996;79002;Cartera
130997;91242;Bañador
130998;4392;Gorro
130999;40771;Shorts
131000;97015;Anillo
131001;74715;Bikini
131002;11084;Bolso
131003;24637;Traje de gala
131004;21402;Reloj
131005;15318;Collar
131006;27730;Botas
131007;99780;Blusa
131008;33664;Pijama
131009;51551;Calcetines
131010;25425;Cartera
131011;28005;Gafas de sol
131012;39212;Pantalones cortos
131013;898;Shorts
131014;99316;Pulsera
131015;9501;Bikini
131016;60686;Vestido
131017;49431;Collar
131018;96368;Mochila
131019;66982;Pantalones cortos
131020;59217;Chaleco de punto
131021;91609;Gafas de lectura
131022;49365;Vestido
131023;91574;Sombrero
131024;60183;Chaqueta
131025;98353;Falda
131026;60848;Pantalón
131027;14905;Sombrero
131028;23873;Pantalones cortos
131029;31913;Bolso de mano
131030;8569;Vestido
131031;76775;Calzoncillos
131032;8733;Traje de gala
131033;50578;Gorra
131034;56211;Gorra
131035;42899;Sombrero
131036;83429;Reloj
131037;32327;Chándal
131038;95030;Collar
131039;56409;Chándal
131040;65779;Sudadera
131041;76681;Pantalón
131042;85418;Bañador
131043;96158;Anillo
131044;71841;Maleta
131045;79009;Chándal
131046;35583;Camisa
131047;7671;Botas
131048;93038;Blusa
131049;5900;Billetera
131050;85295;Falda
131051;73366;Chándal
131052;29670;Bolso
131053;6989;Blusa
131054;61842;Gafas de sol
131055;39937;Pantalón
131056;45900;Cartera
131057;32229;Paraguas
131058;20133;Mochila
131059;48733;Vestido
131060;81173;Vestido
131061;48948;Bolso
131062;86665;Jersey
131063;550;Gorro
131064;46539;Billetera
131065;67425;Falda
131066;69703;Cinturón
131067;14574;Camiseta
131068;88343;Maleta
131069;63658;Shorts
131070;92889;Collar
131071;37615;Gafas de lectura
131072;56305;Bolso de mano
131073;15135;Blazer
131074;24176;Blazer
131075;49485;Abrigo
131076;27491;Sujetador
131077;833;Jersey
131078;18752;Pijama de seda
131079;37155;Chaleco
131080;37150;Gafas de sol
131081;99859;Cartera
131082;96759;Sujetador
131083;16851;Guantes
131084;27839;Abrigo
131085;67332;Chaleco de punto
131086;91284;Mochila
131087;73217;Pijama
131088;88220;Bufanda
131089;23844;Camiseta
131090;32875;Calzoncillos
131091;81990;Falda
131092;92619;Collar
131093;99934;Bikini
131094;33290;Zapatos
131095;80176;Sombrero
131096;79291;Pantalones cortos
131097;61688;Botas
131098;43693;Reloj
131099;88342;Zapatos
131100;91721;Traje de gala
131101;40377;Falda
131102;72492;Tacones
131103;32511;Botas
131104;95222;Mochila
131105;40532;Mochila
131106;18100;Pijama
131107;87048;Gafas de sol
131108;54764;Maleta
131109;7675;Mochila
131110;78783;Botas
131111;11857;Reloj
131112;85171;Chaleco de punto
131113;84848;Bañador
131114;879;Camisa
131115;63353;Gorro
131116;63664;Sombrero
131117;26966;Chaleco de punto
131118;20578;Chaleco de punto
131119;4404;Collar
131120;62299;Bañador
131121;12283;Collar
131122;90151;Blazer
131123;27511;Sudadera
131124;13648;Blusa
131125;94828;Gafas de lectura
131126;27270;Paraguas
131127;56529;Botas
131128;49403;Shorts
131129;35430;Calzoncillos
131130;22200;Sujetador
131131;1984;Pulsera
131132;80130;Chaleco
131133;56667;Traje de baño
131134;55593;Camisa
131135;45022;Blazer
131136;94209;Chaleco de punto
131137;75836;Calcetines
131138;71748;Chándal
131139;16285;Camiseta
131140;26749;Abrigo
131141;38301;Gorra
131142;99023;Botas
131143;92194;Bikini
131144;79326;Chaleco
131145;70621;Shorts
131146;30389;Sujetador
131147;70825;Calcetines
131148;13471;Pantalones cortos
131149;8996;Bikini
131150;85440;Pantalón
131151;87399;Sombrero
131152;18541;Guantes
131153;17909;Cinturón
131154;51314;Pijama
131155;1662;Bolso de mano
131156;10672;Paraguas
131157;1730;Chaleco de punto
131158;78999;Abrigo
